chrom	start	end	RegionID	PeakRegion	Locus	LogFC	F	PValue	FDR
chr5	94044756	94045139	WT_PeakRegion	WT_PeakRegion_1998_chr5_94044756_94045139	chr5:94044756-94045139	-1.0707751239277	7.29986921975846	0.00861861242884786	0.0287931955534731
chr5	94047540	94048294	WT_PeakRegion	WT_PeakRegion_1999_chr5_94047540_94048294	chr5:94047540-94048294	-0.0348657962838594	0.0116949048293751	0.914187247258795	0.933257074490069
chr5	94049592	94050137	WT_PeakRegion	WT_PeakRegion_2000_chr5_94049592_94050137	chr5:94049592-94050137	-0.408577875513112	1.25449040020956	0.266470410539555	0.348748182830255
chr5	94051379	94052564	Q111_PeakRegion	Q111_PeakRegion_572_chr5_94051379_94052564	chr5:94051379-94052564	-0.295882620792581	1.1325026462037	0.290847410220032	0.373982061790591
chr5	94052836	94053970	WT_PeakRegion	WT_PeakRegion_2001_chr5_94052836_94053970	chr5:94052836-94053970	-0.168924801541527	0.376499457808623	0.541602074070621	0.617179889647822
chr5	94068330	94068967	WT_PeakRegion	WT_PeakRegion_2002_chr5_94068330_94068967	chr5:94068330-94068967	-0.608630821328525	2.97589793637893	0.0888630622930659	0.148790362739792
chr5	94071520	94073080	WT_PeakRegion	WT_PeakRegion_2003_chr5_94071520_94073080	chr5:94071520-94073080	0.0136301650475993	0.00255167408978592	0.959854531385868	0.969579951879332
chr5	94081772	94083098	Shared_PeakRegion	Shared_PeakRegion_521_chr5_94081772_94083098	chr5:94081772-94083098	-0.216950210222086	0.750569850440821	0.389213641475026	0.47295544497086
chr5	94083322	94084595	Shared_PeakRegion	Shared_PeakRegion_522_chr5_94083322_94084595	chr5:94083322-94084595	-0.349840348744923	1.83776274133198	0.179509176504823	0.254238502630541
chr5	94095121	94095762	WT_PeakRegion	WT_PeakRegion_2004_chr5_94095121_94095762	chr5:94095121-94095762	0.225656286708343	0.398740001136007	0.529768132728741	0.606113020630642
chr5	94097326	94098067	Shared_PeakRegion	Shared_PeakRegion_523_chr5_94097326_94098067	chr5:94097326-94098067	-0.259663070820219	0.67399292725342	0.415652607192953	0.498038451095128
chr5	94100057	94100886	Q111_PeakRegion	Q111_PeakRegion_573_chr5_94100057_94100886	chr5:94100057-94100886	-0.318065072655901	1.07475706310156	0.303390726715117	0.386675890628228
chr5	94111400	94113375	Shared_PeakRegion	Shared_PeakRegion_524_chr5_94111400_94113375	chr5:94111400-94113375	-0.311504627823455	1.99016788729935	0.162689081266947	0.235455605317368
chr5	94114269	94115054	WT_PeakRegion	WT_PeakRegion_2005_chr5_94114269_94115054	chr5:94114269-94115054	-0.623305713148205	4.44112774693602	0.0386151949609876	0.080833352843256
chr5	94118873	94120187	Shared_PeakRegion	Shared_PeakRegion_525_chr5_94118873_94120187	chr5:94118873-94120187	0.299804584947721	1.24415613839377	0.268432008705903	0.350707348664105
chr5	94124318	94124757	WT_PeakRegion	WT_PeakRegion_2006_chr5_94124318_94124757	chr5:94124318-94124757	-0.81220300738317	4.68224005412132	0.0362264220410319	0.0770540663662609
chr5	94125253	94126310	WT_PeakRegion	WT_PeakRegion_2007_chr5_94125253_94126310	chr5:94125253-94126310	-0.0932959589529836	0.106663344970487	0.744935958006004	0.794723701993886
chr5	94127057	94127687	WT_PeakRegion	WT_PeakRegion_2008_chr5_94127057_94127687	chr5:94127057-94127687	-0.618958381187252	3.42874386092233	0.0682282245220685	0.121970503895229
chr5	94130276	94131779	WT_PeakRegion	WT_PeakRegion_2009_chr5_94130276_94131779	chr5:94130276-94131779	-0.344700902471899	1.89005029296856	0.173518773807419	0.247947651497363
chr5	94134963	94136271	WT_PeakRegion	WT_PeakRegion_2010_chr5_94134963_94136271	chr5:94134963-94136271	-0.129471804418713	0.212863426638517	0.645942388514697	0.708424828171749
chr5	94181638	94181983	WT_PeakRegion	WT_PeakRegion_2011_chr5_94181638_94181983	chr5:94181638-94181983	-0.685158779831994	3.09220542403932	0.0829765082072889	0.1412846861467
chr5	94222038	94222978	Shared_PeakRegion	Shared_PeakRegion_526_chr5_94222038_94222978	chr5:94222038-94222978	0.231931537930526	0.496292336460225	0.483437783225918	0.562546752048042
chr5	94252921	94253895	WT_PeakRegion	WT_PeakRegion_2012_chr5_94252921_94253895	chr5:94252921-94253895	-1.02936115795156	10.5459220791116	0.00177916561270006	0.0108532349760542
chr5	94256493	94256859	Q111_PeakRegion	Q111_PeakRegion_574_chr5_94256493_94256859	chr5:94256493-94256859	0.165704381126716	0.203959642060218	0.654236440999323	0.715516091082576
chr5	94273178	94273845	Q111_PeakRegion	Q111_PeakRegion_575_chr5_94273178_94273845	chr5:94273178-94273845	0.219437495360802	0.39746875939898	0.530423057248328	0.606599615361805
chr5	94274032	94275278	Shared_PeakRegion	Shared_PeakRegion_527_chr5_94274032_94275278	chr5:94274032-94275278	-0.0943554994907458	0.114153470117331	0.736460893780234	0.787351503902847
chr5	94275609	94276050	Q111_PeakRegion	Q111_PeakRegion_576_chr5_94275609_94276050	chr5:94275609-94276050	-0.432564669489506	1.53151834438149	0.221462550488554	0.300294465675934
chr5	94289846	94290805	WT_PeakRegion	WT_PeakRegion_2013_chr5_94289846_94290805	chr5:94289846-94290805	-0.354840527528405	1.4757672025377	0.228461883313842	0.307771127100633
chr5	94300470	94302162	WT_PeakRegion	WT_PeakRegion_2014_chr5_94300470_94302162	chr5:94300470-94302162	-0.190383209866074	0.711090535525121	0.40191349781569	0.485207349642225
chr5	94302852	94303707	WT_PeakRegion	WT_PeakRegion_2015_chr5_94302852_94303707	chr5:94302852-94303707	-0.0636562829955182	0.0402591251127203	0.841548336740464	0.876294961996106
chr5	94304553	94305100	WT_PeakRegion	WT_PeakRegion_2016_chr5_94304553_94305100	chr5:94304553-94305100	-0.576027951979196	2.60896037097951	0.110696079095692	0.174986191099808
chr5	94305879	94306432	WT_PeakRegion	WT_PeakRegion_2017_chr5_94305879_94306432	chr5:94305879-94306432	-0.655766510123051	3.80383031903682	0.05508311709966	0.1043872486356
chr5	94314988	94315854	Q111_PeakRegion	Q111_PeakRegion_577_chr5_94314988_94315854	chr5:94314988-94315854	0.818569296323515	5.61297555367419	0.0205503940397714	0.0517344821231119
chr5	94322938	94323920	WT_PeakRegion	WT_PeakRegion_2018_chr5_94322938_94323920	chr5:94322938-94323920	-0.803597384385127	6.98410029860902	0.0101108199272089	0.0319053978195594
chr5	94324753	94325478	WT_PeakRegion	WT_PeakRegion_2019_chr5_94324753_94325478	chr5:94324753-94325478	-0.6910831785929	5.46006564713191	0.0222816555473381	0.054529380989224
chr5	94326002	94326811	WT_PeakRegion	WT_PeakRegion_2020_chr5_94326002_94326811	chr5:94326002-94326811	-0.398907967770929	1.45032371457147	0.232474648961795	0.312376142433646
chr5	94332929	94333435	WT_PeakRegion	WT_PeakRegion_2021_chr5_94332929_94333435	chr5:94332929-94333435	-0.452619904455575	1.59374736880781	0.210921674405918	0.289418170815132
chr5	94334904	94336553	WT_PeakRegion	WT_PeakRegion_2022_chr5_94334904_94336553	chr5:94334904-94336553	-0.00554357455781242	0.000487574227721479	0.982445204443935	0.986646880380067
chr5	94344557	94345444	WT_PeakRegion	WT_PeakRegion_2023_chr5_94344557_94345444	chr5:94344557-94345444	-0.493458682708247	2.8124068896967	0.0979348836403531	0.159777353007196
chr5	94356498	94356957	WT_PeakRegion	WT_PeakRegion_2024_chr5_94356498_94356957	chr5:94356498-94356957	-0.787269918099129	5.25725199872019	0.0248203049172488	0.0589205977691334
chr5	94358389	94359635	Shared_PeakRegion	Shared_PeakRegion_528_chr5_94358389_94359635	chr5:94358389-94359635	0.0172619586656666	0.00431917725947561	0.947785061582085	0.959498442780024
chr5	94360278	94361968	WT_PeakRegion	WT_PeakRegion_2025_chr5_94360278_94361968	chr5:94360278-94361968	-0.433897611046378	3.4922683240645	0.0657805790020281	0.118591973152044
chr5	94362283	94362748	WT_PeakRegion	WT_PeakRegion_2026_chr5_94362283_94362748	chr5:94362283-94362748	-0.280690081346662	0.63305631534083	0.428888038850905	0.510769740396428
chr5	94364666	94365225	WT_PeakRegion	WT_PeakRegion_2027_chr5_94364666_94365225	chr5:94364666-94365225	-0.427803981600617	1.51743708416164	0.222071241295673	0.30096534651422
chr5	94367883	94368523	WT_PeakRegion	WT_PeakRegion_2028_chr5_94367883_94368523	chr5:94367883-94368523	-0.752546853305924	4.96401409341323	0.0290486929449149	0.0662634255356669
chr5	94370667	94372068	WT_PeakRegion	WT_PeakRegion_2029_chr5_94370667_94372068	chr5:94370667-94372068	-0.46451102053213	3.28660805605175	0.0740734422471458	0.130043871776971
chr5	94373172	94373699	WT_PeakRegion	WT_PeakRegion_2030_chr5_94373172_94373699	chr5:94373172-94373699	-0.292646162272954	0.739431266020656	0.394319676866503	0.47733548610865
chr5	94378464	94379255	Q111_PeakRegion	Q111_PeakRegion_578_chr5_94378464_94379255	chr5:94378464-94379255	0.461718754160447	2.05718797910047	0.15587860077521	0.227745107013668
chr5	94392031	94392838	Shared_PeakRegion	Shared_PeakRegion_529_chr5_94392031_94392838	chr5:94392031-94392838	0.251629343158273	0.644951082019214	0.424603438933173	0.50669503548355
chr5	94408646	94410075	WT_PeakRegion	WT_PeakRegion_2031_chr5_94408646_94410075	chr5:94408646-94410075	-0.58283586534863	5.75639777380536	0.0190557011428901	0.0493363217876114
chr5	94417319	94418181	WT_PeakRegion	WT_PeakRegion_2032_chr5_94417319_94418181	chr5:94417319-94418181	-0.842118473694226	8.73214968620977	0.00423928474158366	0.0180558330771119
chr5	94420451	94421381	WT_PeakRegion	WT_PeakRegion_2033_chr5_94420451_94421381	chr5:94420451-94421381	-0.495702330233568	2.72627886479764	0.103124963226194	0.166001031326105
chr5	94427792	94428506	Q111_PeakRegion	Q111_PeakRegion_579_chr5_94427792_94428506	chr5:94427792-94428506	0.0345570128729306	0.0101803545073441	0.919923128293821	0.937489410423455
chr5	94466130	94467153	Q111_PeakRegion	Q111_PeakRegion_580_chr5_94466130_94467153	chr5:94466130-94467153	-0.364737241133569	1.67239362564517	0.200129407206387	0.277720201239995
chr5	94474690	94476450	Shared_PeakRegion	Shared_PeakRegion_530_chr5_94474690_94476450	chr5:94474690-94476450	-1.33472476532386	18.5718415529018	5.17071307584181e-05	0.00173733713482169
chr5	94483834	94485366	Shared_PeakRegion	Shared_PeakRegion_531_chr5_94483834_94485366	chr5:94483834-94485366	-0.838379881713554	8.49285767887242	0.00476528730984871	0.0195436389821302
chr5	94487249	94488023	WT_PeakRegion	WT_PeakRegion_2034_chr5_94487249_94488023	chr5:94487249-94488023	-0.624529956941098	3.87462315591349	0.0529257185416438	0.101462941300338
chr5	94495375	94495965	WT_PeakRegion	WT_PeakRegion_2035_chr5_94495375_94495965	chr5:94495375-94495965	-0.198027871776776	0.332295151348943	0.566133439093496	0.638115418762771
chr5	94497144	94498731	WT_PeakRegion	WT_PeakRegion_2036_chr5_94497144_94498731	chr5:94497144-94498731	-0.189203786830202	0.640550028225797	0.426181113423798	0.508061352160342
chr5	94512647	94513557	Q111_PeakRegion	Q111_PeakRegion_581_chr5_94512647_94513557	chr5:94512647-94513557	-0.179644141818555	0.42913778325427	0.514528793762905	0.59207511311038
chr5	94514659	94515164	WT_PeakRegion	WT_PeakRegion_2037_chr5_94514659_94515164	chr5:94514659-94515164	-0.468971617391345	1.72248141982016	0.193600120954593	0.269890828248969
chr5	94567841	94568720	WT_PeakRegion	WT_PeakRegion_2038_chr5_94567841_94568720	chr5:94567841-94568720	-0.265095853631259	0.902629165313679	0.345299999456074	0.430119219446671
chr5	94568894	94570176	Shared_PeakRegion	Shared_PeakRegion_532_chr5_94568894_94570176	chr5:94568894-94570176	-0.373984000610965	2.34198859578008	0.130371444346733	0.198449301701517
chr5	94570362	94571792	Shared_PeakRegion	Shared_PeakRegion_533_chr5_94570362_94571792	chr5:94570362-94571792	0.0726302397986732	0.0832015878792367	0.773844979434466	0.819196543546785
chr5	94575247	94576031	Q111_PeakRegion	Q111_PeakRegion_582_chr5_94575247_94576031	chr5:94575247-94576031	0.520000851505653	2.41230279033573	0.124830806132661	0.191755651752264
chr5	94587083	94587539	Q111_PeakRegion	Q111_PeakRegion_583_chr5_94587083_94587539	chr5:94587083-94587539	0.227251115902783	0.370809492853908	0.545867849533403	0.620501889632043
chr5	94606094	94606445	Q111_PeakRegion	Q111_PeakRegion_584_chr5_94606094_94606445	chr5:94606094-94606445	0.911406163719614	4.5957236778519	0.0354772855353578	0.0758422974412555
chr5	94611986	94613057	WT_PeakRegion	WT_PeakRegion_2039_chr5_94611986_94613057	chr5:94611986-94613057	-0.792257368319688	7.04418640603198	0.00980726384655765	0.0312525202251431
chr5	94613283	94613616	Q111_PeakRegion	Q111_PeakRegion_585_chr5_94613283_94613616	chr5:94613283-94613616	1.31392286399604	9.37599942896882	0.00310368808949459	0.0149688142591005
chr5	94615772	94616367	Q111_PeakRegion	Q111_PeakRegion_586_chr5_94615772_94616367	chr5:94615772-94616367	-0.00834023783002012	0.000601376673928643	0.980578951660839	0.985240827441294
chr5	94623992	94624796	WT_PeakRegion	WT_PeakRegion_2040_chr5_94623992_94624796	chr5:94623992-94624796	-0.0536110152032544	0.02332577380105	0.879046082991821	0.90623219111947
chr5	94635776	94636454	WT_PeakRegion	WT_PeakRegion_2041_chr5_94635776_94636454	chr5:94635776-94636454	-1.28213725450051	13.0516584098429	0.000561739086468901	0.00571024657692438
chr5	94640424	94641354	WT_PeakRegion	WT_PeakRegion_2042_chr5_94640424_94641354	chr5:94640424-94641354	-0.00277728456686596	8.50198372622704e-05	0.992668968478266	0.994284126935939
chr5	94643572	94644155	Q111_PeakRegion	Q111_PeakRegion_587_chr5_94643572_94644155	chr5:94643572-94644155	-0.369076529712796	1.17397237187199	0.282251672112233	0.365016940302284
chr5	94645828	94646742	WT_PeakRegion	WT_PeakRegion_2043_chr5_94645828_94646742	chr5:94645828-94646742	-0.594163013093784	4.43662429446786	0.0387109497764434	0.0810017042153817
chr5	94667099	94667678	WT_PeakRegion	WT_PeakRegion_2044_chr5_94667099_94667678	chr5:94667099-94667678	-0.501182339006034	2.38296177125894	0.127109681997407	0.194577431503202
chr5	94669784	94672706	Shared_PeakRegion	Shared_PeakRegion_534_chr5_94669784_94672706	chr5:94669784-94672706	-0.44743722714066	5.73028025955547	0.0193190704106385	0.0498156703341184
chr5	94676223	94677257	Q111_PeakRegion	Q111_PeakRegion_588_chr5_94676223_94677257	chr5:94676223-94677257	-0.0256855822816705	0.00804228474324662	0.928794926489364	0.944168220282176
chr5	94678439	94679433	Shared_PeakRegion	Shared_PeakRegion_535_chr5_94678439_94679433	chr5:94678439-94679433	-0.181171871235418	0.404165713689642	0.526989245194953	0.604307688982644
chr5	94685307	94685609	WT_PeakRegion	WT_PeakRegion_2045_chr5_94685307_94685609	chr5:94685307-94685609	-1.17788390971307	9.92416223470105	0.00238763806699185	0.0127489496987887
chr5	94687218	94687695	WT_PeakRegion	WT_PeakRegion_2046_chr5_94687218_94687695	chr5:94687218-94687695	-0.538895876502287	2.18579689372159	0.143711019404268	0.213796190630001
chr5	94696398	94697408	WT_PeakRegion	WT_PeakRegion_2047_chr5_94696398_94697408	chr5:94696398-94697408	-0.426661527857107	2.31362570328848	0.132685075634022	0.201102007203774
chr5	94698451	94699135	WT_PeakRegion	WT_PeakRegion_2048_chr5_94698451_94699135	chr5:94698451-94699135	-0.0122505866613487	0.00132791109701323	0.971033352708224	0.978534182535553
chr5	94699664	94700830	Q111_PeakRegion	Q111_PeakRegion_589_chr5_94699664_94700830	chr5:94699664-94700830	0.041499218641104	0.022117357053727	0.882196842086273	0.909125612475683
chr5	94702628	94703219	Q111_PeakRegion	Q111_PeakRegion_590_chr5_94702628_94703219	chr5:94702628-94703219	-0.154716242339297	0.239412816542756	0.627169161134701	0.692435119184034
chr5	94707258	94707753	WT_PeakRegion	WT_PeakRegion_2049_chr5_94707258_94707753	chr5:94707258-94707753	0.04771435901054	0.0183818710989384	0.894425427945742	0.918859954997342
chr5	94713048	94713646	WT_PeakRegion	WT_PeakRegion_2050_chr5_94713048_94713646	chr5:94713048-94713646	-0.502727249188408	2.39453011670491	0.126205598805721	0.193445686478105
chr5	94729081	94730248	WT_PeakRegion	WT_PeakRegion_2051_chr5_94729081_94730248	chr5:94729081-94730248	-0.200646248779341	0.512118567390671	0.47656966584537	0.55608565139002
chr5	94742787	94744184	Shared_PeakRegion	Shared_PeakRegion_536_chr5_94742787_94744184	chr5:94742787-94744184	-0.0951569716212689	0.136546546785754	0.712838280843652	0.766667180474967
chr5	94746557	94747138	WT_PeakRegion	WT_PeakRegion_2052_chr5_94746557_94747138	chr5:94746557-94747138	-0.0821112509998461	0.0620262895275109	0.804040424216149	0.845150220102661
chr5	94757233	94758025	Q111_PeakRegion	Q111_PeakRegion_591_chr5_94757233_94758025	chr5:94757233-94758025	0.211803989562375	0.425141542882152	0.516487516110136	0.594005614141903
chr5	94760498	94761284	Q111_PeakRegion	Q111_PeakRegion_592_chr5_94760498_94761284	chr5:94760498-94761284	0.262029368577028	0.614139519647382	0.435839495640699	0.517531851942383
chr5	94764527	94765746	WT_PeakRegion	WT_PeakRegion_2053_chr5_94764527_94765746	chr5:94764527-94765746	-0.356424140186711	1.65030277374921	0.2030925122259	0.280863575015193
chr5	94769795	94770765	Shared_PeakRegion	Shared_PeakRegion_537_chr5_94769795_94770765	chr5:94769795-94770765	0.126511742076198	0.210960061545164	0.647418885272848	0.709381518112628
chr5	94770797	94771183	Q111_PeakRegion	Q111_PeakRegion_593_chr5_94770797_94771183	chr5:94770797-94771183	0.617809089566429	2.07422354905014	0.158188893946928	0.230559277165446
chr5	94771401	94772115	WT_PeakRegion	WT_PeakRegion_2054_chr5_94771401_94772115	chr5:94771401-94772115	-0.0670101394362078	0.0425874442486138	0.837094578939804	0.872279514624102
chr5	94776342	94776766	WT_PeakRegion	WT_PeakRegion_2055_chr5_94776342_94776766	chr5:94776342-94776766	-0.112962565456454	0.100441516361144	0.753937268401145	0.802669521559642
chr5	94786441	94787477	WT_PeakRegion	WT_PeakRegion_2056_chr5_94786441_94787477	chr5:94786441-94787477	-0.564902190609968	3.57027143516363	0.062905246121766	0.114765147750121
chr5	94795309	94796891	Shared_PeakRegion	Shared_PeakRegion_538_chr5_94795309_94796891	chr5:94795309-94796891	-0.329467941146377	2.04639032931205	0.156953171893378	0.229141222353872
chr5	94801078	94801467	WT_PeakRegion	WT_PeakRegion_2057_chr5_94801078_94801467	chr5:94801078-94801467	-0.970249675439648	5.10500841602516	0.0298201393911504	0.0676051030191179
chr5	94812358	94812876	WT_PeakRegion	WT_PeakRegion_2058_chr5_94812358_94812876	chr5:94812358-94812876	-0.622807675651653	3.2692725896812	0.0748231007320749	0.131142097435037
chr5	94824993	94826391	WT_PeakRegion	WT_PeakRegion_2059_chr5_94824993_94826391	chr5:94824993-94826391	-0.481368913092987	3.31446645675147	0.0728859232907262	0.128423415180483
chr5	94827170	94827707	WT_PeakRegion	WT_PeakRegion_2060_chr5_94827170_94827707	chr5:94827170-94827707	-0.683877039173455	4.13565039344368	0.0457266242248087	0.0911525270494361
chr5	94849543	94851019	Shared_PeakRegion	Shared_PeakRegion_539_chr5_94849543_94851019	chr5:94849543-94851019	-0.496154084985209	4.28722256462069	0.042036622361014	0.0858691259402349
chr5	94854874	94856453	WT_PeakRegion	WT_PeakRegion_2061_chr5_94854874_94856453	chr5:94854874-94856453	-0.313123865783925	1.7148628460242	0.194576696962248	0.271037695333519
chr5	94859173	94859723	WT_PeakRegion	WT_PeakRegion_2062_chr5_94859173_94859723	chr5:94859173-94859723	-0.631433052039323	2.68566684301024	0.105678213106068	0.16880005259385
chr5	94860288	94861268	WT_PeakRegion	WT_PeakRegion_2063_chr5_94860288_94861268	chr5:94860288-94861268	-0.500652857731354	3.05464845403122	0.0848288643768145	0.143766898134691
